Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #11-07,1,84,Strata,939500,-,11185,1039,25-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #14-06,1,84,Strata,879300,-,10468,972,25-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #15-26,1,100,Strata,1074800,-,10748,999,24-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #09-08,1,108,Strata,1094200,-,10131,941,20-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #02-10,1,103,Strata,1074200,-,10429,969,19-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #03-02,1,103,Strata,1047400,-,10169,945,19-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #10-24,1,108,Strata,1109700,-,10275,955,19-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #16-26,1,100,Strata,1090100,-,10901,1013,19-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #08-07,1,84,Strata,900000,-,10714,995,18-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,38 Anchorvale Lane  #02-33,1,89,Strata,980900,-,11021,1024,18-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544593,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #05-21,1,103,Strata,1056000,-,10252,952,16-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,38 Anchorvale Lane  #08-33,1,89,Strata,1003500,-,11275,1047,15-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544593,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #16-17,1,89,Strata,1008700,-,11334,1053,10-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #15-06,1,84,Strata,883300,-,10515,977,7-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #14-17,1,89,Strata,970300,-,10902,1013,6-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #15-17,1,89,Strata,1004100,-,11282,1048,5-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #08-30,1,110,Strata,1186300,-,10785,1002,4-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #13-17,1,89,Strata,965700,-,10851,1008,4-Jun-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #14-29,1,89,Strata,1018300,-,11442,1063,31-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #04-06,1,84,Strata,859900,-,10237,951,29-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #02-03,1,84,Strata,843200,-,10038,933,29-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,Private,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #14-04,1,89,Strata,944200,-,10609,986,29-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #03-01,1,89,Strata,962200,-,10811,1004,29-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #12-17,1,89,Strata,961200,-,10800,1003,27-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #13-29,1,89,Strata,984100,-,11057,1027,26-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #16-25,1,89,Strata,997700,-,11210,1041,26-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #13-28,1,89,Strata,984100,-,11057,1027,25-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #13-04,1,89,Strata,939700,-,10558,981,24-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,28 Anchorvale Lane  #13-16,1,103,Strata,1086500,-,10549,980,23-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544588,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #14-32,1,89,Strata,970300,-,10902,1013,23-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #14-28,1,89,Strata,988600,-,11108,1032,23-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #16-04,1,89,Strata,953300,-,10711,995,23-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #15-32,1,89,Strata,974800,-,10953,1018,23-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,Private,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #16-32,1,89,Strata,979300,-,11003,1022,22-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,Private,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #06-10,1,103,Strata,1097600,-,10656,990,22-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #14-01,1,89,Strata,1018300,-,11442,1063,21-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #15-01,1,89,Strata,993200,-,11160,1037,20-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #12-04,1,89,Strata,935100,-,10507,976,20-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #13-25,1,89,Strata,984100,-,11057,1027,19-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #12-25,1,89,Strata,1008900,-,11336,1053,18-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #01-22,1,100,Strata,1022500,-,10225,950,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #09-01,1,89,Strata,965900,-,10853,1008,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #02-32,1,89,Strata,938600,-,10546,980,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #09-25,1,89,Strata,994900,-,11179,1039,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #11-01,1,89,Strata,975000,-,10955,1018,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,40 Anchorvale Lane  #14-37,1,89,Strata,1018300,-,11442,1063,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544594,North East Region,Sengkang
RIVERCOVE RESIDENCES,28 Anchorvale Lane  #02-13,1,103,Strata,1053000,-,10223,950,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544588,North East Region,Sengkang
RIVERCOVE RESIDENCES,28 Anchorvale Lane  #03-13,1,103,Strata,1057500,-,10267,954,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544588,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #01-31,1,100,Strata,1022500,-,10225,950,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #12-32,1,89,Strata,961200,-,10800,1003,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #14-05,1,103,Strata,1071800,-,10406,967,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #11-05,1,103,Strata,1058100,-,10273,954,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #04-29,1,89,Strata,938600,-,10546,980,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #15-22,1,100,Strata,1083400,-,10834,1007,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #14-07,1,84,Strata,924200,-,11002,1022,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #10-17,1,89,Strata,980700,-,11019,1024,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #15-03,1,84,Strata,899800,-,10712,995,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #16-02,1,103,Strata,1144400,-,11111,1032,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #05-05,1,103,Strata,1026300,-,9964,926,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #11-06,1,84,Strata,867100,-,10323,959,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #04-01,1,89,Strata,966800,-,10863,1009,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #04-05,1,103,Strata,1021800,-,9920,922,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #06-05,1,103,Strata,1061900,-,10310,958,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #14-02,1,103,Strata,1102000,-,10699,994,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #12-29,1,89,Strata,979500,-,11006,1022,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #14-25,1,89,Strata,988600,-,11108,1032,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #10-25,1,89,Strata,970500,-,10904,1013,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,40 Anchorvale Lane  #15-37,1,89,Strata,1023000,-,11494,1068,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544594,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #09-05,1,103,Strata,1049000,-,10184,946,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,38 Anchorvale Lane  #11-33,1,89,Strata,997700,-,11210,1041,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544593,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #14-09,1,84,Strata,929500,-,11065,1028,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,28 Anchorvale Lane  #02-16,1,103,Strata,1042900,-,10125,941,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544588,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #08-05,1,103,Strata,1075900,-,10446,970,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #16-01,1,89,Strata,997700,-,11210,1041,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #02-17,1,89,Strata,911200,-,10238,951,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #01-29,1,89,Strata,934100,-,10496,975,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #11-17,1,89,Strata,985300,-,11071,1029,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #02-31,1,100,Strata,988100,-,9881,918,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #02-22,1,100,Strata,988100,-,9881,918,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #11-29,1,89,Strata,975000,-,10955,1018,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #14-22,1,100,Strata,1047200,-,10472,973,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #03-22,1,100,Strata,992700,-,9927,922,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #04-03,1,84,Strata,851300,-,10135,942,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #15-25,1,89,Strata,993200,-,11160,1037,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #04-10,1,103,Strata,1052000,-,10214,949,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #11-25,1,89,Strata,975000,-,10955,1018,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #02-02,1,103,Strata,1042900,-,10125,941,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #16-28,1,89,Strata,997700,-,11210,1041,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #12-28,1,89,Strata,979500,-,11006,1022,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,38 Anchorvale Lane  #14-36,1,89,Strata,1018300,-,11442,1063,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544593,North East Region,Sengkang
RIVERCOVE RESIDENCES,40 Anchorvale Lane  #13-37,1,89,Strata,984100,-,11057,1027,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544594,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #11-22,1,100,Strata,1064700,-,10647,989,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #01-10,1,103,Strata,1047400,-,10169,945,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #03-10,1,103,Strata,1047400,-,10169,945,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #16-12,1,84,Strata,895500,-,10661,990,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #13-05,1,103,Strata,1099300,-,10673,992,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #07-05,1,103,Strata,1066500,-,10354,962,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,32 Anchorvale Lane  #12-22,1,100,Strata,1038100,-,10381,964,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544590,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #03-05,1,103,Strata,1026300,-,9964,926,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
RIVERCOVE RESIDENCES,40 Anchorvale Lane  #01-38,1,100,Strata,1052700,-,10527,978,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,Private,19,54,544594,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #04-17,1,89,Strata,920300,-,10340,961,14-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,40 Anchorvale Lane  #08-38,1,100,Strata,1043300,-,10433,969,13-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544594,North East Region,Sengkang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #15-28,1,89,Strata,993200,-,11160,1037,12-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #11-04,1,89,Strata,958600,-,10771,1001,12-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #04-02,1,103,Strata,1052000,-,10214,949,12-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #13-12,1,84,Strata,883400,-,10517,977,12-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #10-05,1,103,Strata,1053600,-,10229,950,11-May-18,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,Private,19,54,544585,North East Region,Sengkang
